,FID,geometry,sim_0
886,886,"POLYGON ((505125.86896790686 6492085.416192899, 525125.8689679068 6492085.416192899, 525125.8689679068 6472085.416192899, 505125.86896790686 6472085.416192899, 505125.86896790686 6492085.416192899))",0.0
887,887,"POLYGON ((505125.86896790686 6472085.416192899, 525125.8689679068 6472085.416192899, 525125.8689679068 6452085.416192899, 505125.86896790686 6452085.416192899, 505125.86896790686 6472085.416192899))",0.0
888,888,"POLYGON ((505125.86896790686 6452085.416192899, 525125.8689679068 6452085.416192899, 525125.8689679068 6432085.416192899, 505125.86896790686 6432085.416192899, 505125.86896790686 6452085.416192899))",0.0
889,889,"POLYGON ((505125.86896790686 6432085.416192899, 525125.8689679068 6432085.416192899, 525125.8689679068 6412085.416192899, 505125.86896790686 6412085.416192899, 505125.86896790686 6432085.416192899))",0.0
890,890,"POLYGON ((505125.86896790686 6412085.416192899, 525125.8689679068 6412085.416192899, 525125.8689679068 6392085.416192899, 505125.86896790686 6392085.416192899, 505125.86896790686 6412085.416192899))",0.0
891,891,"POLYGON ((505125.86896790686 6392085.416192899, 525125.8689679068 6392085.416192899, 525125.8689679068 6372085.416192899, 505125.86896790686 6372085.416192899, 505125.86896790686 6392085.416192899))",0.0
892,892,"POLYGON ((505125.86896790686 6372085.416192899, 525125.8689679068 6372085.416192899, 525125.8689679068 6352085.416192899, 505125.86896790686 6352085.416192899, 505125.86896790686 6372085.416192899))",0.0
893,893,"POLYGON ((505125.86896790686 6352085.416192899, 525125.8689679068 6352085.416192899, 525125.8689679068 6332085.416192899, 505125.86896790686 6332085.416192899, 505125.86896790686 6352085.416192899))",0.0
894,894,"POLYGON ((505125.86896790686 6332085.416192899, 525125.8689679068 6332085.416192899, 525125.8689679068 6312085.416192899, 505125.86896790686 6312085.416192899, 505125.86896790686 6332085.416192899))",0.0
895,895,"POLYGON ((505125.86896790686 6312085.416192899, 525125.8689679068 6312085.416192899, 525125.8689679068 6292085.416192899, 505125.86896790686 6292085.416192899, 505125.86896790686 6312085.416192899))",0.0
896,896,"POLYGON ((505125.86896790686 6292085.416192899, 525125.8689679068 6292085.416192899, 525125.8689679068 6272085.416192899, 505125.86896790686 6272085.416192899, 505125.86896790686 6292085.416192899))",0.0
897,897,"POLYGON ((505125.86896790686 6272085.416192899, 525125.8689679068 6272085.416192899, 525125.8689679068 6252085.416192899, 505125.86896790686 6252085.416192899, 505125.86896790686 6272085.416192899))",0.0
898,898,"POLYGON ((505125.86896790686 6252085.416192899, 525125.8689679068 6252085.416192899, 525125.8689679068 6232085.416192899, 505125.86896790686 6232085.416192899, 505125.86896790686 6252085.416192899))",0.0
899,899,"POLYGON ((505125.86896790686 6232085.416192899, 525125.8689679068 6232085.416192899, 525125.8689679068 6212085.416192899, 505125.86896790686 6212085.416192899, 505125.86896790686 6232085.416192899))",0.0
900,900,"POLYGON ((505125.86896790686 6212085.416192899, 525125.8689679068 6212085.416192899, 525125.8689679068 6192085.416192899, 505125.86896790686 6192085.416192899, 505125.86896790686 6212085.416192899))",0.0
901,901,"POLYGON ((505125.86896790686 6192085.416192899, 525125.8689679068 6192085.416192899, 525125.8689679068 6172085.416192899, 505125.86896790686 6172085.416192899, 505125.86896790686 6192085.416192899))",0.0
902,902,"POLYGON ((505125.86896790686 6172085.416192899, 525125.8689679068 6172085.416192899, 525125.8689679068 6152085.416192899, 505125.86896790686 6152085.416192899, 505125.86896790686 6172085.416192899))",0.0
903,903,"POLYGON ((505125.86896790686 6152085.416192899, 525125.8689679068 6152085.416192899, 525125.8689679068 6132085.416192899, 505125.86896790686 6132085.416192899, 505125.86896790686 6152085.416192899))",0.0
904,904,"POLYGON ((505125.86896790686 6132085.416192899, 525125.8689679068 6132085.416192899, 525125.8689679068 6112085.416192899, 505125.86896790686 6112085.416192899, 505125.86896790686 6132085.416192899))",0.0
905,905,"POLYGON ((505125.86896790686 6112085.416192899, 525125.8689679068 6112085.416192899, 525125.8689679068 6092085.416192899, 505125.86896790686 6092085.416192899, 505125.86896790686 6112085.416192899))",0.0
906,906,"POLYGON ((505125.86896790686 6092085.416192899, 525125.8689679068 6092085.416192899, 525125.8689679068 6072085.416192899, 505125.86896790686 6072085.416192899, 505125.86896790686 6092085.416192899))",0.0
907,907,"POLYGON ((505125.86896790686 6072085.416192899, 525125.8689679068 6072085.416192899, 525125.8689679068 6052085.416192899, 505125.86896790686 6052085.416192899, 505125.86896790686 6072085.416192899))",0.0
908,908,"POLYGON ((505125.86896790686 6052085.416192899, 525125.8689679068 6052085.416192899, 525125.8689679068 6032085.416192899, 505125.86896790686 6032085.416192899, 505125.86896790686 6052085.416192899))",0.0
909,909,"POLYGON ((505125.86896790686 6032085.416192899, 525125.8689679068 6032085.416192899, 525125.8689679068 6012085.416192899, 505125.86896790686 6012085.416192899, 505125.86896790686 6032085.416192899))",0.0
910,910,"POLYGON ((505125.86896790686 6012085.416192899, 525125.8689679068 6012085.416192899, 525125.8689679068 5992085.416192899, 505125.86896790686 5992085.416192899, 505125.86896790686 6012085.416192899))",0.0
911,911,"POLYGON ((505125.86896790686 5992085.416192899, 525125.8689679068 5992085.416192899, 525125.8689679068 5972085.416192899, 505125.86896790686 5972085.416192899, 505125.86896790686 5992085.416192899))",0.0
912,912,"POLYGON ((505125.86896790686 5972085.416192899, 525125.8689679068 5972085.416192899, 525125.8689679068 5952085.416192899, 505125.86896790686 5952085.416192899, 505125.86896790686 5972085.416192899))",0.0
913,913,"POLYGON ((505125.86896790686 5952085.416192899, 525125.8689679068 5952085.416192899, 525125.8689679068 5932085.416192899, 505125.86896790686 5932085.416192899, 505125.86896790686 5952085.416192899))",0.0
914,914,"POLYGON ((505125.86896790686 5932085.416192899, 525125.8689679068 5932085.416192899, 525125.8689679068 5912085.416192899, 505125.86896790686 5912085.416192899, 505125.86896790686 5932085.416192899))",0.0
915,915,"POLYGON ((505125.86896790686 5912085.416192899, 525125.8689679068 5912085.416192899, 525125.8689679068 5892085.416192899, 505125.86896790686 5892085.416192899, 505125.86896790686 5912085.416192899))",0.0
916,916,"POLYGON ((505125.86896790686 5892085.416192899, 525125.8689679068 5892085.416192899, 525125.8689679068 5872085.416192899, 505125.86896790686 5872085.416192899, 505125.86896790686 5892085.416192899))",0.0
917,917,"POLYGON ((505125.86896790686 5872085.416192899, 525125.8689679068 5872085.416192899, 525125.8689679068 5852085.416192899, 505125.86896790686 5852085.416192899, 505125.86896790686 5872085.416192899))",0.0
918,918,"POLYGON ((505125.86896790686 5852085.416192899, 525125.8689679068 5852085.416192899, 525125.8689679068 5832085.416192899, 505125.86896790686 5832085.416192899, 505125.86896790686 5852085.416192899))",0.0
919,919,"POLYGON ((505125.86896790686 5832085.416192899, 525125.8689679068 5832085.416192899, 525125.8689679068 5812085.416192899, 505125.86896790686 5812085.416192899, 505125.86896790686 5832085.416192899))",0.0
920,920,"POLYGON ((525125.8689679068 6612085.416192899, 545125.8689679068 6612085.416192899, 545125.8689679068 6592085.416192899, 525125.8689679068 6592085.416192899, 525125.8689679068 6612085.416192899))",0.0
921,921,"POLYGON ((525125.8689679068 6592085.416192899, 545125.8689679068 6592085.416192899, 545125.8689679068 6572085.416192899, 525125.8689679068 6572085.416192899, 525125.8689679068 6592085.416192899))",0.0
922,922,"POLYGON ((525125.8689679068 6572085.416192899, 545125.8689679068 6572085.416192899, 545125.8689679068 6552085.416192899, 525125.8689679068 6552085.416192899, 525125.8689679068 6572085.416192899))",0.0
923,923,"POLYGON ((525125.8689679068 6552085.416192899, 545125.8689679068 6552085.416192899, 545125.8689679068 6532085.416192899, 525125.8689679068 6532085.416192899, 525125.8689679068 6552085.416192899))",0.0
924,924,"POLYGON ((525125.8689679068 6532085.416192899, 545125.8689679068 6532085.416192899, 545125.8689679068 6512085.416192899, 525125.8689679068 6512085.416192899, 525125.8689679068 6532085.416192899))",0.0
925,925,"POLYGON ((525125.8689679068 6512085.416192899, 545125.8689679068 6512085.416192899, 545125.8689679068 6492085.416192899, 525125.8689679068 6492085.416192899, 525125.8689679068 6512085.416192899))",0.0
926,926,"POLYGON ((525125.8689679068 6492085.416192899, 545125.8689679068 6492085.416192899, 545125.8689679068 6472085.416192899, 525125.8689679068 6472085.416192899, 525125.8689679068 6492085.416192899))",0.0
927,927,"POLYGON ((525125.8689679068 6472085.416192899, 545125.8689679068 6472085.416192899, 545125.8689679068 6452085.416192899, 525125.8689679068 6452085.416192899, 525125.8689679068 6472085.416192899))",0.0
928,928,"POLYGON ((525125.8689679068 6452085.416192899, 545125.8689679068 6452085.416192899, 545125.8689679068 6432085.416192899, 525125.8689679068 6432085.416192899, 525125.8689679068 6452085.416192899))",0.0
929,929,"POLYGON ((525125.8689679068 6432085.416192899, 545125.8689679068 6432085.416192899, 545125.8689679068 6412085.416192899, 525125.8689679068 6412085.416192899, 525125.8689679068 6432085.416192899))",0.0
930,930,"POLYGON ((525125.8689679068 6412085.416192899, 545125.8689679068 6412085.416192899, 545125.8689679068 6392085.416192899, 525125.8689679068 6392085.416192899, 525125.8689679068 6412085.416192899))",0.0
931,931,"POLYGON ((525125.8689679068 6392085.416192899, 545125.8689679068 6392085.416192899, 545125.8689679068 6372085.416192899, 525125.8689679068 6372085.416192899, 525125.8689679068 6392085.416192899))",0.0
932,932,"POLYGON ((525125.8689679068 6372085.416192899, 545125.8689679068 6372085.416192899, 545125.8689679068 6352085.416192899, 525125.8689679068 6352085.416192899, 525125.8689679068 6372085.416192899))",0.0
933,933,"POLYGON ((525125.8689679068 6352085.416192899, 545125.8689679068 6352085.416192899, 545125.8689679068 6332085.416192899, 525125.8689679068 6332085.416192899, 525125.8689679068 6352085.416192899))",0.0
934,934,"POLYGON ((525125.8689679068 6332085.416192899, 545125.8689679068 6332085.416192899, 545125.8689679068 6312085.416192899, 525125.8689679068 6312085.416192899, 525125.8689679068 6332085.416192899))",0.0
935,935,"POLYGON ((525125.8689679068 6312085.416192899, 545125.8689679068 6312085.416192899, 545125.8689679068 6292085.416192899, 525125.8689679068 6292085.416192899, 525125.8689679068 6312085.416192899))",0.0
936,936,"POLYGON ((525125.8689679068 6292085.416192899, 545125.8689679068 6292085.416192899, 545125.8689679068 6272085.416192899, 525125.8689679068 6272085.416192899, 525125.8689679068 6292085.416192899))",0.0
937,937,"POLYGON ((525125.8689679068 6272085.416192899, 545125.8689679068 6272085.416192899, 545125.8689679068 6252085.416192899, 525125.8689679068 6252085.416192899, 525125.8689679068 6272085.416192899))",0.0
938,938,"POLYGON ((525125.8689679068 6252085.416192899, 545125.8689679068 6252085.416192899, 545125.8689679068 6232085.416192899, 525125.8689679068 6232085.416192899, 525125.8689679068 6252085.416192899))",0.0
939,939,"POLYGON ((525125.8689679068 6232085.416192899, 545125.8689679068 6232085.416192899, 545125.8689679068 6212085.416192899, 525125.8689679068 6212085.416192899, 525125.8689679068 6232085.416192899))",0.0
940,940,"POLYGON ((525125.8689679068 6212085.416192899, 545125.8689679068 6212085.416192899, 545125.8689679068 6192085.416192899, 525125.8689679068 6192085.416192899, 525125.8689679068 6212085.416192899))",0.0
941,941,"POLYGON ((525125.8689679068 6192085.416192899, 545125.8689679068 6192085.416192899, 545125.8689679068 6172085.416192899, 525125.8689679068 6172085.416192899, 525125.8689679068 6192085.416192899))",0.0
942,942,"POLYGON ((525125.8689679068 6172085.416192899, 545125.8689679068 6172085.416192899, 545125.8689679068 6152085.416192899, 525125.8689679068 6152085.416192899, 525125.8689679068 6172085.416192899))",0.0
943,943,"POLYGON ((525125.8689679068 6152085.416192899, 545125.8689679068 6152085.416192899, 545125.8689679068 6132085.416192899, 525125.8689679068 6132085.416192899, 525125.8689679068 6152085.416192899))",0.0
944,944,"POLYGON ((525125.8689679068 6132085.416192899, 545125.8689679068 6132085.416192899, 545125.8689679068 6112085.416192899, 525125.8689679068 6112085.416192899, 525125.8689679068 6132085.416192899))",0.0
945,945,"POLYGON ((525125.8689679068 6112085.416192899, 545125.8689679068 6112085.416192899, 545125.8689679068 6092085.416192899, 525125.8689679068 6092085.416192899, 525125.8689679068 6112085.416192899))",0.0
946,946,"POLYGON ((525125.8689679068 6092085.416192899, 545125.8689679068 6092085.416192899, 545125.8689679068 6072085.416192899, 525125.8689679068 6072085.416192899, 525125.8689679068 6092085.416192899))",0.0
947,947,"POLYGON ((525125.8689679068 6072085.416192899, 545125.8689679068 6072085.416192899, 545125.8689679068 6052085.416192899, 525125.8689679068 6052085.416192899, 525125.8689679068 6072085.416192899))",0.0
948,948,"POLYGON ((525125.8689679068 6052085.416192899, 545125.8689679068 6052085.416192899, 545125.8689679068 6032085.416192899, 525125.8689679068 6032085.416192899, 525125.8689679068 6052085.416192899))",0.0
949,949,"POLYGON ((525125.8689679068 6032085.416192899, 545125.8689679068 6032085.416192899, 545125.8689679068 6012085.416192899, 525125.8689679068 6012085.416192899, 525125.8689679068 6032085.416192899))",0.0
950,950,"POLYGON ((525125.8689679068 6012085.416192899, 545125.8689679068 6012085.416192899, 545125.8689679068 5992085.416192899, 525125.8689679068 5992085.416192899, 525125.8689679068 6012085.416192899))",0.0
951,951,"POLYGON ((525125.8689679068 5992085.416192899, 545125.8689679068 5992085.416192899, 545125.8689679068 5972085.416192899, 525125.8689679068 5972085.416192899, 525125.8689679068 5992085.416192899))",0.0
952,952,"POLYGON ((525125.8689679068 5972085.416192899, 545125.8689679068 5972085.416192899, 545125.8689679068 5952085.416192899, 525125.8689679068 5952085.416192899, 525125.8689679068 5972085.416192899))",0.0
953,953,"POLYGON ((525125.8689679068 5952085.416192899, 545125.8689679068 5952085.416192899, 545125.8689679068 5932085.416192899, 525125.8689679068 5932085.416192899, 525125.8689679068 5952085.416192899))",0.0
954,954,"POLYGON ((525125.8689679068 5932085.416192899, 545125.8689679068 5932085.416192899, 545125.8689679068 5912085.416192899, 525125.8689679068 5912085.416192899, 525125.8689679068 5932085.416192899))",0.0
955,955,"POLYGON ((525125.8689679068 5912085.416192899, 545125.8689679068 5912085.416192899, 545125.8689679068 5892085.416192899, 525125.8689679068 5892085.416192899, 525125.8689679068 5912085.416192899))",0.0
956,956,"POLYGON ((525125.8689679068 5892085.416192899, 545125.8689679068 5892085.416192899, 545125.8689679068 5872085.416192899, 525125.8689679068 5872085.416192899, 525125.8689679068 5892085.416192899))",0.0
957,957,"POLYGON ((525125.8689679068 5872085.416192899, 545125.8689679068 5872085.416192899, 545125.8689679068 5852085.416192899, 525125.8689679068 5852085.416192899, 525125.8689679068 5872085.416192899))",0.0
958,958,"POLYGON ((525125.8689679068 5852085.416192899, 545125.8689679068 5852085.416192899, 545125.8689679068 5832085.416192899, 525125.8689679068 5832085.416192899, 525125.8689679068 5852085.416192899))",0.0
959,959,"POLYGON ((525125.8689679068 5832085.416192899, 545125.8689679068 5832085.416192899, 545125.8689679068 5812085.416192899, 525125.8689679068 5812085.416192899, 525125.8689679068 5832085.416192899))",0.0
960,960,"POLYGON ((545125.8689679068 6612085.416192899, 565125.8689679068 6612085.416192899, 565125.8689679068 6592085.416192899, 545125.8689679068 6592085.416192899, 545125.8689679068 6612085.416192899))",0.0
961,961,"POLYGON ((545125.8689679068 6592085.416192899, 565125.8689679068 6592085.416192899, 565125.8689679068 6572085.416192899, 545125.8689679068 6572085.416192899, 545125.8689679068 6592085.416192899))",0.0
962,962,"POLYGON ((545125.8689679068 6572085.416192899, 565125.8689679068 6572085.416192899, 565125.8689679068 6552085.416192899, 545125.8689679068 6552085.416192899, 545125.8689679068 6572085.416192899))",0.0
963,963,"POLYGON ((545125.8689679068 6552085.416192899, 565125.8689679068 6552085.416192899, 565125.8689679068 6532085.416192899, 545125.8689679068 6532085.416192899, 545125.8689679068 6552085.416192899))",0.0
964,964,"POLYGON ((545125.8689679068 6532085.416192899, 565125.8689679068 6532085.416192899, 565125.8689679068 6512085.416192899, 545125.8689679068 6512085.416192899, 545125.8689679068 6532085.416192899))",0.0
965,965,"POLYGON ((545125.8689679068 6512085.416192899, 565125.8689679068 6512085.416192899, 565125.8689679068 6492085.416192899, 545125.8689679068 6492085.416192899, 545125.8689679068 6512085.416192899))",0.0
966,966,"POLYGON ((545125.8689679068 6492085.416192899, 565125.8689679068 6492085.416192899, 565125.8689679068 6472085.416192899, 545125.8689679068 6472085.416192899, 545125.8689679068 6492085.416192899))",0.0
967,967,"POLYGON ((545125.8689679068 6472085.416192899, 565125.8689679068 6472085.416192899, 565125.8689679068 6452085.416192899, 545125.8689679068 6452085.416192899, 545125.8689679068 6472085.416192899))",0.0
968,968,"POLYGON ((545125.8689679068 6452085.416192899, 565125.8689679068 6452085.416192899, 565125.8689679068 6432085.416192899, 545125.8689679068 6432085.416192899, 545125.8689679068 6452085.416192899))",0.0
969,969,"POLYGON ((545125.8689679068 6432085.416192899, 565125.8689679068 6432085.416192899, 565125.8689679068 6412085.416192899, 545125.8689679068 6412085.416192899, 545125.8689679068 6432085.416192899))",0.0
970,970,"POLYGON ((545125.8689679068 6412085.416192899, 565125.8689679068 6412085.416192899, 565125.8689679068 6392085.416192899, 545125.8689679068 6392085.416192899, 545125.8689679068 6412085.416192899))",0.0
971,971,"POLYGON ((545125.8689679068 6392085.416192899, 565125.8689679068 6392085.416192899, 565125.8689679068 6372085.416192899, 545125.8689679068 6372085.416192899, 545125.8689679068 6392085.416192899))",0.0
972,972,"POLYGON ((545125.8689679068 6372085.416192899, 565125.8689679068 6372085.416192899, 565125.8689679068 6352085.416192899, 545125.8689679068 6352085.416192899, 545125.8689679068 6372085.416192899))",0.0
973,973,"POLYGON ((545125.8689679068 6352085.416192899, 565125.8689679068 6352085.416192899, 565125.8689679068 6332085.416192899, 545125.8689679068 6332085.416192899, 545125.8689679068 6352085.416192899))",0.0
974,974,"POLYGON ((545125.8689679068 6332085.416192899, 565125.8689679068 6332085.416192899, 565125.8689679068 6312085.416192899, 545125.8689679068 6312085.416192899, 545125.8689679068 6332085.416192899))",0.0
975,975,"POLYGON ((545125.8689679068 6312085.416192899, 565125.8689679068 6312085.416192899, 565125.8689679068 6292085.416192899, 545125.8689679068 6292085.416192899, 545125.8689679068 6312085.416192899))",0.0
976,976,"POLYGON ((545125.8689679068 6292085.416192899, 565125.8689679068 6292085.416192899, 565125.8689679068 6272085.416192899, 545125.8689679068 6272085.416192899, 545125.8689679068 6292085.416192899))",0.0
977,977,"POLYGON ((545125.8689679068 6272085.416192899, 565125.8689679068 6272085.416192899, 565125.8689679068 6252085.416192899, 545125.8689679068 6252085.416192899, 545125.8689679068 6272085.416192899))",0.0
978,978,"POLYGON ((545125.8689679068 6252085.416192899, 565125.8689679068 6252085.416192899, 565125.8689679068 6232085.416192899, 545125.8689679068 6232085.416192899, 545125.8689679068 6252085.416192899))",0.0
979,979,"POLYGON ((545125.8689679068 6232085.416192899, 565125.8689679068 6232085.416192899, 565125.8689679068 6212085.416192899, 545125.8689679068 6212085.416192899, 545125.8689679068 6232085.416192899))",0.0
980,980,"POLYGON ((545125.8689679068 6212085.416192899, 565125.8689679068 6212085.416192899, 565125.8689679068 6192085.416192899, 545125.8689679068 6192085.416192899, 545125.8689679068 6212085.416192899))",0.0
981,981,"POLYGON ((545125.8689679068 6192085.416192899, 565125.8689679068 6192085.416192899, 565125.8689679068 6172085.416192899, 545125.8689679068 6172085.416192899, 545125.8689679068 6192085.416192899))",0.0
982,982,"POLYGON ((545125.8689679068 6172085.416192899, 565125.8689679068 6172085.416192899, 565125.8689679068 6152085.416192899, 545125.8689679068 6152085.416192899, 545125.8689679068 6172085.416192899))",0.0
983,983,"POLYGON ((545125.8689679068 6152085.416192899, 565125.8689679068 6152085.416192899, 565125.8689679068 6132085.416192899, 545125.8689679068 6132085.416192899, 545125.8689679068 6152085.416192899))",0.0
984,984,"POLYGON ((545125.8689679068 6132085.416192899, 565125.8689679068 6132085.416192899, 565125.8689679068 6112085.416192899, 545125.8689679068 6112085.416192899, 545125.8689679068 6132085.416192899))",0.0
985,985,"POLYGON ((545125.8689679068 6112085.416192899, 565125.8689679068 6112085.416192899, 565125.8689679068 6092085.416192899, 545125.8689679068 6092085.416192899, 545125.8689679068 6112085.416192899))",0.0
986,986,"POLYGON ((545125.8689679068 6092085.416192899, 565125.8689679068 6092085.416192899, 565125.8689679068 6072085.416192899, 545125.8689679068 6072085.416192899, 545125.8689679068 6092085.416192899))",0.0
987,987,"POLYGON ((545125.8689679068 6072085.416192899, 565125.8689679068 6072085.416192899, 565125.8689679068 6052085.416192899, 545125.8689679068 6052085.416192899, 545125.8689679068 6072085.416192899))",0.0
988,988,"POLYGON ((545125.8689679068 6052085.416192899, 565125.8689679068 6052085.416192899, 565125.8689679068 6032085.416192899, 545125.8689679068 6032085.416192899, 545125.8689679068 6052085.416192899))",0.0
989,989,"POLYGON ((545125.8689679068 6032085.416192899, 565125.8689679068 6032085.416192899, 565125.8689679068 6012085.416192899, 545125.8689679068 6012085.416192899, 545125.8689679068 6032085.416192899))",0.0
990,990,"POLYGON ((545125.8689679068 6012085.416192899, 565125.8689679068 6012085.416192899, 565125.8689679068 5992085.416192899, 545125.8689679068 5992085.416192899, 545125.8689679068 6012085.416192899))",0.0
991,991,"POLYGON ((545125.8689679068 5992085.416192899, 565125.8689679068 5992085.416192899, 565125.8689679068 5972085.416192899, 545125.8689679068 5972085.416192899, 545125.8689679068 5992085.416192899))",0.0
992,992,"POLYGON ((545125.8689679068 5972085.416192899, 565125.8689679068 5972085.416192899, 565125.8689679068 5952085.416192899, 545125.8689679068 5952085.416192899, 545125.8689679068 5972085.416192899))",0.0
993,993,"POLYGON ((545125.8689679068 5952085.416192899, 565125.8689679068 5952085.416192899, 565125.8689679068 5932085.416192899, 545125.8689679068 5932085.416192899, 545125.8689679068 5952085.416192899))",0.0
994,994,"POLYGON ((545125.8689679068 5932085.416192899, 565125.8689679068 5932085.416192899, 565125.8689679068 5912085.416192899, 545125.8689679068 5912085.416192899, 545125.8689679068 5932085.416192899))",0.0
995,995,"POLYGON ((545125.8689679068 5912085.416192899, 565125.8689679068 5912085.416192899, 565125.8689679068 5892085.416192899, 545125.8689679068 5892085.416192899, 545125.8689679068 5912085.416192899))",0.0
996,996,"POLYGON ((545125.8689679068 5892085.416192899, 565125.8689679068 5892085.416192899, 565125.8689679068 5872085.416192899, 545125.8689679068 5872085.416192899, 545125.8689679068 5892085.416192899))",0.0
997,997,"POLYGON ((545125.8689679068 5872085.416192899, 565125.8689679068 5872085.416192899, 565125.8689679068 5852085.416192899, 545125.8689679068 5852085.416192899, 545125.8689679068 5872085.416192899))",0.0
998,998,"POLYGON ((545125.8689679068 5852085.416192899, 565125.8689679068 5852085.416192899, 565125.8689679068 5832085.416192899, 545125.8689679068 5832085.416192899, 545125.8689679068 5852085.416192899))",0.0
999,999,"POLYGON ((545125.8689679068 5832085.416192899, 565125.8689679068 5832085.416192899, 565125.8689679068 5812085.416192899, 545125.8689679068 5812085.416192899, 545125.8689679068 5832085.416192899))",0.0
1000,1000,"POLYGON ((565125.8689679068 6612085.416192899, 585125.8689679068 6612085.416192899, 585125.8689679068 6592085.416192899, 565125.8689679068 6592085.416192899, 565125.8689679068 6612085.416192899))",0.0
1001,1001,"POLYGON ((565125.8689679068 6592085.416192899, 585125.8689679068 6592085.416192899, 585125.8689679068 6572085.416192899, 565125.8689679068 6572085.416192899, 565125.8689679068 6592085.416192899))",0.0
1002,1002,"POLYGON ((565125.8689679068 6572085.416192899, 585125.8689679068 6572085.416192899, 585125.8689679068 6552085.416192899, 565125.8689679068 6552085.416192899, 565125.8689679068 6572085.416192899))",0.0
1003,1003,"POLYGON ((565125.8689679068 6552085.416192899, 585125.8689679068 6552085.416192899, 585125.8689679068 6532085.416192899, 565125.8689679068 6532085.416192899, 565125.8689679068 6552085.416192899))",0.0
1004,1004,"POLYGON ((565125.8689679068 6532085.416192899, 585125.8689679068 6532085.416192899, 585125.8689679068 6512085.416192899, 565125.8689679068 6512085.416192899, 565125.8689679068 6532085.416192899))",0.0
1005,1005,"POLYGON ((565125.8689679068 6512085.416192899, 585125.8689679068 6512085.416192899, 585125.8689679068 6492085.416192899, 565125.8689679068 6492085.416192899, 565125.8689679068 6512085.416192899))",0.0
1006,1006,"POLYGON ((565125.8689679068 6492085.416192899, 585125.8689679068 6492085.416192899, 585125.8689679068 6472085.416192899, 565125.8689679068 6472085.416192899, 565125.8689679068 6492085.416192899))",0.0
1007,1007,"POLYGON ((565125.8689679068 6472085.416192899, 585125.8689679068 6472085.416192899, 585125.8689679068 6452085.416192899, 565125.8689679068 6452085.416192899, 565125.8689679068 6472085.416192899))",0.0
1008,1008,"POLYGON ((565125.8689679068 6452085.416192899, 585125.8689679068 6452085.416192899, 585125.8689679068 6432085.416192899, 565125.8689679068 6432085.416192899, 565125.8689679068 6452085.416192899))",0.0
1009,1009,"POLYGON ((565125.8689679068 6432085.416192899, 585125.8689679068 6432085.416192899, 585125.8689679068 6412085.416192899, 565125.8689679068 6412085.416192899, 565125.8689679068 6432085.416192899))",0.0
1010,1010,"POLYGON ((565125.8689679068 6412085.416192899, 585125.8689679068 6412085.416192899, 585125.8689679068 6392085.416192899, 565125.8689679068 6392085.416192899, 565125.8689679068 6412085.416192899))",0.0
1011,1011,"POLYGON ((565125.8689679068 6392085.416192899, 585125.8689679068 6392085.416192899, 585125.8689679068 6372085.416192899, 565125.8689679068 6372085.416192899, 565125.8689679068 6392085.416192899))",0.0
1012,1012,"POLYGON ((565125.8689679068 6372085.416192899, 585125.8689679068 6372085.416192899, 585125.8689679068 6352085.416192899, 565125.8689679068 6352085.416192899, 565125.8689679068 6372085.416192899))",0.0
1013,1013,"POLYGON ((565125.8689679068 6352085.416192899, 585125.8689679068 6352085.416192899, 585125.8689679068 6332085.416192899, 565125.8689679068 6332085.416192899, 565125.8689679068 6352085.416192899))",0.0
1014,1014,"POLYGON ((565125.8689679068 6332085.416192899, 585125.8689679068 6332085.416192899, 585125.8689679068 6312085.416192899, 565125.8689679068 6312085.416192899, 565125.8689679068 6332085.416192899))",0.0
1015,1015,"POLYGON ((565125.8689679068 6312085.416192899, 585125.8689679068 6312085.416192899, 585125.8689679068 6292085.416192899, 565125.8689679068 6292085.416192899, 565125.8689679068 6312085.416192899))",0.0
1016,1016,"POLYGON ((565125.8689679068 6292085.416192899, 585125.8689679068 6292085.416192899, 585125.8689679068 6272085.416192899, 565125.8689679068 6272085.416192899, 565125.8689679068 6292085.416192899))",0.0
1017,1017,"POLYGON ((565125.8689679068 6272085.416192899, 585125.8689679068 6272085.416192899, 585125.8689679068 6252085.416192899, 565125.8689679068 6252085.416192899, 565125.8689679068 6272085.416192899))",0.0
1018,1018,"POLYGON ((565125.8689679068 6252085.416192899, 585125.8689679068 6252085.416192899, 585125.8689679068 6232085.416192899, 565125.8689679068 6232085.416192899, 565125.8689679068 6252085.416192899))",0.0
1019,1019,"POLYGON ((565125.8689679068 6232085.416192899, 585125.8689679068 6232085.416192899, 585125.8689679068 6212085.416192899, 565125.8689679068 6212085.416192899, 565125.8689679068 6232085.416192899))",0.0
1020,1020,"POLYGON ((565125.8689679068 6212085.416192899, 585125.8689679068 6212085.416192899, 585125.8689679068 6192085.416192899, 565125.8689679068 6192085.416192899, 565125.8689679068 6212085.416192899))",0.0
1021,1021,"POLYGON ((565125.8689679068 6192085.416192899, 585125.8689679068 6192085.416192899, 585125.8689679068 6172085.416192899, 565125.8689679068 6172085.416192899, 565125.8689679068 6192085.416192899))",0.0
1022,1022,"POLYGON ((565125.8689679068 6172085.416192899, 585125.8689679068 6172085.416192899, 585125.8689679068 6152085.416192899, 565125.8689679068 6152085.416192899, 565125.8689679068 6172085.416192899))",0.0
1023,1023,"POLYGON ((565125.8689679068 6152085.416192899, 585125.8689679068 6152085.416192899, 585125.8689679068 6132085.416192899, 565125.8689679068 6132085.416192899, 565125.8689679068 6152085.416192899))",0.0
